,Open,High,Low,Close,Volume,SMA_7,SMA_21,EMA_21,BB_Width,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Volume_Ratio,Return_1d,Return_5d,Return_21d,Lag_1,Lag_2,Lag_3,Lag_5,Target
2023-07-17,153.03315021863204,154.8473913179581,152.19708065560724,154.02391171789955,5862852,153.89947475381288,158.8381865231923,157.42542491845438,0.11570415416775098,36.7099295454444,-2.6978413259880654,-2.19720479080342,-0.5006365351846456,2.902849018415123,1.0284076770580155,0.008804541343772954,-0.014881812551247986,-0.04415431658155955,0.017657968606752172,-0.030069998209895532,0.006878387318684176,0.00285874456358437,1
2023-07-18,154.1885260621303,156.30140063899023,154.0192028359858,154.93099328640142,9940559,153.76033081527794,158.38478894826034,157.19865840644957,0.11109963971640616,46.33704016359445,-2.5462206817096273,-2.2670079689846614,-0.27921271272496595,2.6504166002752743,1.6541221701208588,0.005889225629869932,0.00850123524129609,-0.05789731503324502,0.008804541343772954,0.017657968606752172,-0.030069998209895532,-0.017433260268008954,1
2023-07-19,155.51733857893717,158.3346949682298,156.74976279949,157.8309981675081,3948167,153.97180292066778,158.04309453636938,157.25614383927305,0.1017703473779928,48.9519582120603,-2.16707339802187,-2.247021054792103,0.07994765677023308,2.671112786614582,0.681339159997847,0.018718042268959234,0.020359972892801448,-0.04348664528512636,0.005889225629869932,0.008804541343772954,0.017657968606752172,0.006878387318684176,1
2023-07-20,157.51508880985742,164.6202524631468,161.13464002637363,162.86258004968622,8612490,155.29145848517524,157.9112080865929,157.76581985840153,0.09810921689688067,57.548469609385016,-1.4439449384571503,-2.086405831525113,0.6424608930679625,3.010251436856464,1.554933681662955,0.0318795543372159,0.08553049410673408,-0.01672148000592577,0.018718042268959234,0.005889225629869932,0.008804541343772954,-0.030069998209895532,1
2023-07-21,162.50446043166377,166.95824606522578,164.27923605265758,166.26632781738653,9813200,156.94640770355377,157.9882328266939,158.53859330921836,0.10268528654509816,63.15011624845666,-0.5894120506231957,-1.7870070753447296,1.197595024721534,3.160035693306296,1.6807778562912665,0.02089950783453065,0.08898822724315747,0.009824058607318165,0.0318795543372159,0.018718042268959234,0.005889225629869932,0.017657968606752172,0
2023-07-24,166.81304637302875,162.0271273791077,160.01912936188626,161.21370013956593,3888515,158.5440212450431,157.83178180204598,158.78178483924995,0.09446510422915813,53.89014265134557,-0.31624789854950563,-1.492855239985685,1.1766073414361793,3.4883971748679863,0.6822879503377002,-0.03038876087628517,0.046679689805792846,-0.01997257180390677,0.02089950783453065,0.0318795543372159,0.018718042268959234,0.008804541343772954,0
2023-07-25,161.41940300515824,157.7030160367529,155.88039796772406,157.4449619377891,3011588,159.2247818737481,157.45174896267358,158.66025548457168,0.0927847031981579,47.21355433438912,-0.3992665203024899,-1.2741374960490461,0.8748709757465563,3.6990264667215524,0.5331845972065201,-0.02337728244258508,0.016226376647185292,-0.04824336220736436,-0.03038876087628517,0.02089950783453065,0.0318795543372159,0.005889225629869932,0
2023-07-26,156.71523413255773,155.74885846874778,154.68854717522737,155.40283318453984,6081636,159.42177065469673,157.20903877777158,158.3641261845688,0.09334366418468576,46.469782179012746,-0.6226644120171159,-1.14384287924266,0.5211784672255442,3.706288295965972,1.0970315565349058,-0.012970429336799927,-0.015384588649634101,-0.03175652283612962,-0.02337728244258508,-0.03038876087628517,0.02089950783453065,0.018718042268959234,0
2023-07-27,155.15140460294518,156.34736076624168,154.63309290675957,155.31074217936688,4329822,159.47602049654895,157.1529586538553,158.08654582045952,0.09383029213857595,49.17626241754116,-0.7979416505307881,-1.0746626335002858,0.27672098296949765,3.6133449966620197,0.7734925876534432,-0.0005925954069549988,-0.04636938619058728,-0.0075256850715037515,-0.012970429336799927,-0.02337728244258508,-0.03038876087628517,0.0318795543372159,1
2023-07-28,155.49077030957002,157.36378514510028,155.89456730247778,156.74565560446038,11380834,159.3209715589707,157.0789691641838,157.96464670991412,0.09334199033943065,50.532867205832844,-0.8117077419453835,-1.0220716551893054,0.2103639132439219,3.6913540818314874,1.9487084943414927,0.009238983762219988,-0.05726157748177896,-0.009815444282570307,-0.0005925954069549988,-0.012970429336799927,-0.02337728244258508,0.02089950783453065,0
2023-07-31,157.13960331090524,156.40391062517392,153.5260227503402,154.82618803332286,5465264,158.1729155566331,156.88947963151978,157.67933228476946,0.09382333015066327,51.65664698960577,-0.9663628307290821,-1.0109298902972608,0.044567059568178635,3.7041988029885977,0.9226564655447295,-0.012245746548671166,-0.03962139756554972,-0.025057576609708865,0.009238983762219988,-0.0005925954069549988,-0.012970429336799927,-0.03038876087628517,1
2023-08-01,154.51069995483513,155.52176736012467,154.02027920639904,155.3413186474176,3910282,156.61219996092322,156.74345420500717,157.46678559046475,0.09370082380811334,50.92354091163719,-1.0354256253101255,-1.0158290372998338,-0.019596588010291738,3.6351553601865203,0.666051195714142,0.0033271542795065834,-0.01336113435755848,-0.019358471858251458,-0.012245746548671166,0.009238983762219988,-0.0005925954069549988,-0.02337728244258508,0
2023-08-02,153.9832055424147,154.05058400123002,152.57353197862503,153.25823364047568,3406296,155.47570474676746,156.493690263038,157.08418995864756,0.09411915076839504,54.86938524702891,-1.2439069535235774,-1.0614446205445827,-0.18246233297899472,3.4785112190117706,0.5810070593898974,-0.013409729137615733,-0.01380026026628145,-0.033091068523997236,0.0033271542795065834,-0.012245746548671166,0.009238983762219988,-0.012970429336799927,0
2023-08-03,153.49879842421308,152.252655182513,151.1651961568128,151.53878611515168,8334899,154.63196534353355,156.1127411327241,156.58006233651156,0.09753223016005347,48.229279060465984,-1.5302353528217907,-1.1552027670000242,-0.37503258582176646,3.3505215595558986,1.411488592874797,-0.011219283195952778,-0.024286511102104003,-0.05014413958137853,-0.013409729137615733,0.0033271542795065834,-0.012245746548671166,-0.0005925954069549988,0
2023-08-04,150.98400836707575,147.83021621171392,146.47640809734008,147.65117381658447,4288838,153.52458543382565,155.61527694744507,155.76834519833636,0.1089786918772091,40.83261324949287,-2.0472510586782278,-1.333612425335665,-0.7136386333425628,3.5228120849459503,0.723650463657446,-0.025654239407811308,-0.05802063063760676,-0.06607770537420987,-0.011219283195952778,-0.013409729137615733,0.0033271542795065834,0.009238983762219988,0
2023-08-07,146.75758649199895,145.36701457180655,144.67385446826844,145.02359111041537,5485021,152.05499242397542,155.09711457860078,154.79154937216174,0.12505402968304374,36.42009032025074,-2.638597584742456,-1.594609457217023,-1.043988127525433,3.572463623896778,0.9352349385998447,-0.01779588091479145,-0.06331355856153809,-0.06979512963648282,-0.025654239407811308,-0.011219283195952778,-0.013409729137615733,-0.012245746548671166,0
2023-08-08,143.7913288799064,142.12733059128686,140.30210130254005,141.34286786205038,7899587,149.85459417505973,154.38245621823273,153.56894196215163,0.14848135459929884,27.87355480017696,-3.3654527279986155,-1.9487781113733418,-1.4166746166252737,3.6665913471858453,1.3111335422565122,-0.025380168979284412,-0.09011414932777728,-0.09598822517834982,-0.01779588091479145,-0.025654239407811308,-0.011219283195952778,0.0033271542795065834,0
2023-08-09,141.6880190295459,139.56072530663388,137.473855339076,138.67025283189267,4440584,147.54660343199825,153.6703258246022,152.21451567758263,0.1751261743767744,15.340416864462256,-4.109773452579418,-2.380977179614557,-1.728796272964861,3.4580026491383933,0.7413810160280605,-0.018908736398119297,-0.09518562534659347,-0.09734573886281661,-0.025380168979284412,-0.01779588091479145,-0.025654239407811308,-0.013409729137615733,1
2023-08-10,138.7237590749914,141.8926898546775,139.8952334894161,141.12396121672967,5291585,145.51555237047143,153.02472001164946,151.2062834538687,0.18933384547997786,12.971337551833116,-4.450358269314364,-2.794853397554519,-1.6555048717598453,3.3956291496559134,0.8866153765020037,0.017694554778172833,-0.06872712369827194,-0.08764917593183508,-0.018908736398119297,-0.025380168979284412,-0.01779588091479145,-0.011219283195952778,0
2023-08-11,141.02842464976985,139.76616903031953,137.52726411342266,138.81661969895282,5354097,143.45246466453958,152.4907302187834,150.07995038523998,0.20804671695247676,14.11251706532083,-4.850543323509839,-3.2059913827455833,-1.6445519407642561,3.206307624499252,0.8868354821450324,-0.016349750232941496,-0.05983395789732182,-0.0747434203359767,0.017694554778172833,-0.018908736398119297,-0.025380168979284412,-0.025654239407811308,1
2023-08-14,139.39507869919078,146.65116268787276,144.0096855214538,145.55275631934325,7083862,142.59731755085267,152.15135492271145,149.66838728834028,0.21226379325143263,32.59948014678278,-4.571446147551967,-3.47908233570686,-1.092363811845107,3.3849676828619715,1.161601856552724,0.048525433301854326,0.003648821580517936,-0.04667866214832017,-0.016349750232941496,0.017694554778172833,-0.018908736398119297,-0.01779588091479145,1
2023-08-15,145.8310494121963,147.3339194822575,146.2141402932288,147.17068334800462,6826329,142.52867605534124,151.82501071462121,149.4413232937643,0.21388922190090165,37.80342091702819,-4.171618612562952,-3.6175895910780786,-0.5540290214848733,3.315306854315724,1.14870217381998,0.011115742975774667,0.04123176198492118,-0.04449457420901548,0.048525433301854326,-0.016349750232941496,0.017694554778172833,-0.025380168979284412,1
2023-08-16,147.884299293353,148.90087659341057,146.6605241708115,147.99734587736307,4935450,142.9534981649052,151.49483702847652,149.31005261954598,0.2120535364182237,39.395450776662145,-3.7448790188470866,-3.6430474766318803,-0.1018315422152063,3.352884323109793,0.8236720006901859,0.005617032621936691,0.06726095074462335,-0.04475313339159315,0.011115742975774667,0.048525433301854326,-0.016349750232941496,-0.018908736398119297,0
2023-08-17,147.37898241719316,147.5529867342111,144.72190924112206,145.86121663109103,5528679,143.59897656048244,150.9248474315043,148.99652207514097,0.2022472709538032,34.53192899236245,-3.5382656699820245,-3.6220911153019095,0.083825445319885,3.4401981567174795,0.9470453894215003,-0.01443356455893563,0.03356804452991624,-0.07583923104708112,0.005617032621936691,0.011115742975774667,0.048525433301854326,0.017694554778172833,1
2023-08-18,145.84609784295515,148.66407438967866,147.22242956654114,147.67328190533638,4644937,144.8851235709744,150.20154751986857,148.87622751424965,0.17732454456318847,39.80375175880543,-3.191514783096892,-3.535975848860906,0.34446106576401414,3.4104285070365825,0.832514720094942,0.012423215136264654,0.06380116606780017,-0.0932645064306108,-0.01443356455893563,0.005617032621936691,0.011115742975774667,-0.016349750232941496,0
2023-08-21,146.9570457953999,147.45741296230014,146.0338669771324,146.22140852228432,2984536,145.61333032891076,149.24702755343515,148.6348803331619,0.1624743406366768,37.337998823545114,-2.999292280816718,-3.4286391352520686,0.4293468544353507,3.420280419499323,0.5392888949586141,-0.009831659216341881,0.004593882107419844,-0.12055910272534509,0.012423215136264654,-0.01443356455893563,0.005617032621936691,0.048525433301854326,1
2023-08-22,146.12078669932222,147.2181128511537,145.96341735787163,146.56873969274443,5974675,146.72077604230958,148.54964848453886,148.4470493658512,0.15349487654770969,40.24205223614836,-2.7868033063916187,-3.300271969479979,0.5134686630883603,3.3122024783914292,1.0514424141663727,0.0023753783660700467,-0.004090105730071292,-0.09084191004947506,-0.009831659216341881,0.012423215136264654,-0.01443356455893563,0.011115742975774667,1
2023-08-23,146.45942175568177,154.96002877731934,152.59808734329192,153.49964768717916,11488725,147.8560462377147,148.36177637736697,148.90637648597192,0.1505172279619913,52.482818783189074,-2.0356719530108762,-3.0473519661861586,1.0116800131752823,3.762077592742289,1.9299974561188056,0.04728776415055602,0.037178381660814,-0.02505837088752849,0.0023753783660700467,-0.009831659216341881,0.012423215136264654,0.005617032621936691,1
2023-08-24,153.78820260484676,155.10585704146828,152.4492732011802,153.64589282580437,3784833,148.78107616311468,148.27811255076054,149.33724160777487,0.14780640015644322,58.38486755088643,-1.4123139077879614,-2.720344354506519,1.3080304467185577,3.5902351514906092,0.6387401806978663,0.0009527392461723405,0.05337043235010297,-0.011305716393530063,0.04728776415055602,0.0023753783660700467,-0.009831659216341881,-0.01443356455893563,1
2023-08-25,153.66689493540034,158.1877923749348,155.5034195736527,157.12964106445202,3956174,150.08568976127023,148.36472678338365,150.04564155838187,0.1486843207378147,66.5367767166481,-0.6299273871338187,-2.3022609610319793,1.6723335738981606,3.7019908801202086,0.7122809304720067,0.022673878061923558,0.06403568091062994,0.01171135273427848,0.0009527392461723405,0.04728776415055602,0.0023753783660700467,0.012423215136264654,0
2023-08-28,157.42350828407686,157.2019754943044,154.88763630964115,155.37843060647313,3804552,151.4452917577534,148.29962083109854,150.53044056275382,0.1496736024605034,70.23937591216627,-0.149465535552622,-1.871701875936108,1.722236340383486,3.5300515498907754,0.69537835417571,-0.011145003871424697,0.06262435970717162,-0.008722570285695008,0.022673878061923558,0.0009527392461723405,0.04728776415055602,-0.009831659216341881,0
2023-08-29,155.7063288782113,155.7145150689828,154.97474839198279,155.34463136748076,7201765,152.54119882377404,148.32430860891557,150.96809427227447,0.14967970789627277,76.02518129518131,0.22597176540253372,-1.4521671476683797,1.6781389130709135,3.306533989464035,1.2778668161688325,-0.00021752851319478683,0.059875603031952496,0.003348550660217109,-0.011145003871424697,0.022673878061923558,0.0009527392461723405,0.0023753783660700467,1
2023-08-30,156.34890117051464,160.55861920731724,158.5083573090557,160.3683542926227,6448732,154.5621910766795,148.56369125868724,151.82266336503338,0.16435126560249216,77.80571743904922,0.9182954480379522,-0.9780746285271134,1.8963700765650655,3.4487876192534372,1.1141760913686551,0.0323392117314818,0.044747377006633116,0.03236122680672682,-0.00021752851319478683,-0.011145003871424697,0.022673878061923558,0.04728776415055602,0
2023-08-31,160.2166634754561,160.37261956586568,158.5201836506164,158.86786440752272,5058522,156.31920889307642,148.83081653330854,152.46313618707785,0.17496822362241232,79.66314117432316,1.33055218350745,-0.5163492661202007,1.8469014496276508,3.3241975343921717,0.8994408439654018,-0.009356521065010504,0.03398705611765851,0.036602475663438216,0.0323392117314818,-0.00021752851319478683,-0.011145003871424697,0.0009527392461723405,1
2023-09-01,158.4193696070811,165.88784301444457,163.23625701147847,164.26511542638303,3733259,157.8571328558198,149.43683221479574,153.53604339065103,0.1970894364299658,78.824285309604,2.0689323033027733,0.0007070477643941198,2.0682252555383793,3.2660143642494512,0.6670947236664714,0.03397320810592297,0.04541138332394046,0.0839806734466042,-0.009356521065010504,0.0323392117314818,-0.00021752851319478683,0.022673878061923558,1
2023-09-04,164.3863842868065,167.03931908174533,165.412212537174,166.65230584486662,5592576,159.715191858543,150.34164802566633,154.7284308864888,0.2180746753078988,79.31451628135108,2.814288814550764,0.5634234011216682,2.250865413429096,3.3369458279957405,0.9983760297894578,0.014532546440473082,0.07255753063272219,0.12868933945547734,0.03397320810592297,-0.009356521065010504,0.0323392117314818,-0.011145003871424697,0
2023-09-05,166.25120039549836,165.95599213892746,164.15801744421793,165.30775247312417,2882449,160.88349348835328,151.3075604715096,155.69018739436476,0.22476529335927437,75.6476930713641,3.2589281049388603,1.1025243418851067,2.1564037630537536,3.355084112142141,0.5386933456626677,-0.008068015410444218,0.0641355997818478,0.13986801186894637,0.014532546440473082,0.03397320810592297,-0.009356521065010504,-0.00021752851319478683,1
2023-09-06,166.04269128477492,167.4546233556227,166.92953780054478,167.2550753398528,5707950,162.58015702169328,152.5414751133097,156.74154084395457,0.22469572548726838,81.87621835248682,3.725495434583763,1.627118560424838,2.0983768741589253,3.274472272589106,1.0542585237238922,0.011779985134364512,0.04294314222782347,0.18332872305302694,-0.008068015410444218,0.014532546440473082,0.03397320810592297,0.0323392117314818,1
2023-09-07,167.11296637652862,171.03805027711923,170.0410600944865,170.31821825899044,7637720,164.7192408633375,154.04852108602864,157.97578424532148,0.23053904972000333,82.52761297705345,4.292937131591941,2.160282274658259,2.1326548569336823,3.344480642494734,1.3807705484692907,0.01831420010970386,0.07207470116231707,0.22822461761473822,0.011779985134364512,-0.008068015410444218,0.014532546440473082,-0.009356521065010504,1
2023-09-08,170.0292343811934,174.14348314052785,172.13124602989845,172.50390927878993,3267449,166.4528915756471,155.54280432707912,159.2965228847277,0.22868240088658728,86.97323188035611,4.862948717646816,2.7008155632559703,2.1621331543908457,3.5006127820185498,0.6020551785227876,0.01283298429341162,0.05015546868257115,0.22235733600099872,0.01831420010970386,0.011779985134364512,-0.008068015410444218,0.03397320810592297,0
2023-09-11,172.25999786558057,169.07004777327916,166.69546516363863,167.94522358669897,2919703,167.74965717267227,156.9298807026861,160.0827684030887,0.22641996078238097,76.88597973176266,4.890464933931582,3.138745437391093,1.7517194965404896,3.825880540723495,0.5594425277916255,-0.026426564540769304,0.007758174933600426,0.20983513322047775,0.01283298429341162,0.01831420010970386,0.011779985134364512,0.014532546440473082,0
2023-09-12,168.30718791113955,166.45254854910257,164.49505736077447,165.65260359113523,10137734,167.94786976763686,157.88701628705715,160.58911705654748,0.22079027796946327,67.30417617124343,4.67340436375153,3.44567722266318,1.2277271410883497,3.4729431936770374,1.8827550305774645,-0.01365099850178364,0.0020861158224696474,0.1380932095005667,-0.026426564540769304,0.01283298429341162,0.01831420010970386,-0.008068015410444218,0
2023-09-13,165.5742099956924,165.5582381068603,164.1317170047501,164.71995646518803,4219790,167.67181985625422,158.72269595930396,160.96464791187844,0.2132638013940811,65.42259547066118,4.375685293150298,3.631678836760604,0.7440064563896938,3.3918219612553986,0.7889318938411266,-0.005630138649973526,-0.01515720147513333,0.11924435436428493,-0.01365099850178364,-0.026426564540769304,0.01283298429341162,0.011779985134364512,0
2023-09-14,164.40287047315695,164.6013876501373,163.11647740353413,164.4345047348871,8489826,167.5470701793632,159.50541780966225,161.28008944124286,0.19843859517952553,61.1682257653898,4.069793173388547,3.7193017040861927,0.3504914693023542,3.1819347835785043,1.5445046539707905,-0.0017329517104459624,-0.034545414954707976,0.11106387590994071,-0.005630138649973526,-0.01365099850178364,-0.026426564540769304,0.01831420010970386,1
2023-09-15,165.25602868823825,167.00386128305175,164.6228415849463,166.2891826687656,5067716,167.40908551206505,160.47817809717057,161.73546155283583,0.1857134104590534,66.6285704309721,3.9317062119086756,3.76178260565069,0.16992360625798586,3.2001503095428894,0.9184081803946089,0.011279128652886605,-0.0360265841858719,0.14005070374080675,-0.0017329517104459624,-0.005630138649973526,-0.01365099850178364,0.01283298429341162,1
2023-09-18,165.86206731967772,168.31109945842377,166.71358655831497,166.9569043012368,5051612,166.92889780381452,161.3964458303087,162.21013816632683,0.1653655874519908,67.36224157585409,3.8319781961097874,3.775821723742509,0.056156472367278276,3.2917324604470446,0.8986573735653222,0.004015424345438223,-0.005884771619908413,0.13058301506606917,0.011279128652886605,-0.0017329517104459624,-0.005630138649973526,-0.026426564540769304,0
2023-09-19,166.97471830609288,165.03942882571175,162.07121859603745,163.12819622319392,6422802,165.58951022444367,162.20153095892343,162.2935979896784,0.13770437964440987,54.27933507552814,3.404750437379505,3.7016074664699086,-0.29685702909040357,3.2682823079729633,1.138049208174266,-0.02293231354562497,-0.015239165055153991,0.115624571475339,0.004015424345438223,0.011279128652886605,-0.0017329517104459624,-0.01365099850178364,1
2023-09-20,163.44742480088632,165.82035311880713,162.71834012095925,164.12694560419084,3784409,165.04404194122822,163.03763600232566,162.46026595463408,0.12597678324957776,58.283475215272645,3.110899574893949,3.5834658881547172,-0.47256631326076803,3.3575378138728627,0.7196775439983958,0.006122481607228725,-0.003600115454878261,0.11979502551672416,-0.02293231354562497,0.004015424345438223,0.011279128652886605,-0.005630138649973526,1
2023-09-21,163.32370745740195,166.1346647150297,165.29923296073926,165.92567392659217,5683051,165.08305198915062,163.62935153753577,162.7753030429939,0.11248643014071254,52.94991288504723,2.988710992398609,3.464514909003496,-0.4758039166048871,2.9995192784383624,1.0615799479789398,0.010959372428334557,0.009068468896532567,0.08095149680562352,0.006122481607228725,-0.02293231354562497,0.004015424345438223,-0.0017329517104459624,1
2023-09-22,166.16473656866046,169.60456364764914,167.04264623344935,167.77843519843438,4626930,165.51997752247152,164.30232974575625,163.23013323894304,0.10624389395410065,52.03924258057625,3.006718432443506,3.372955613691498,-0.3662371812479921,3.0641397117022677,0.8589182105825133,0.011166212123760344,0.008955799203338888,0.09198125711471339,0.010959372428334557,0.006122481607228725,-0.02293231354562497,0.011279128652886605,1
2023-09-25,167.2473622541605,172.92358365193476,169.9493291273592,171.27672665917663,3178127,166.49743779737005,164.97600048836216,163.96164173169154,0.09739932822029818,60.02676666101498,3.265628213592663,3.3514901336717315,-0.08586192007906845,3.253486858334532,0.5934206027586681,0.020850662104487716,0.025873876710996502,0.0900344804384916,0.011166212123760344,0.010959372428334557,0.006122481607228725,0.004015424345438223,1
2023-09-26,171.69949728353498,175.82594831907394,172.26245180135615,174.15680557241436,6168663,167.6213839264627,165.87020882007369,164.8884748081209,0.08963578143056698,61.24135162332809,3.661012505707504,3.413394608078886,0.24761789762861763,3.4250833424344456,1.1630316720497607,0.01681535471523099,0.06760700850348988,0.12085573842292963,0.020850662104487716,0.011166212123760344,0.010959372428334557,-0.02293231354562497,1
2023-09-27,173.65384889706377,176.9724337960086,174.16717085528413,175.91029563733466,4850910,168.90043983161954,166.8495261662572,165.8904585198676,0.09606514871454055,59.51412106072633,4.068945132848597,3.5445047130328287,0.5244404198157686,3.3559871486007182,0.9285708994263254,0.010068455603310822,0.07179412246883943,0.13238735119982414,0.01681535471523099,0.020850662104487716,0.011166212123760344,0.006122481607228725,1
2023-09-28,176.2758912529374,176.86310550412355,174.61268875600663,175.91701356285427,5061584,170.72741373728533,167.5899385124587,166.80196352377547,0.0944679793362533,56.271937499521265,4.342716625290052,3.7041470954842737,0.6385695298057783,3.2434979962135406,0.9688701436943709,3.818949593181742e-05,0.0602157544388362,0.09695590716021218,0.010068455603310822,0.01681535471523099,0.020850662104487716,0.010959372428334557,0
2023-09-29,176.50061811441915,171.57838926182524,169.29521869620976,170.83830524935627,3321528,171.68617940088038,168.15995950492695,167.16890368064645,0.09295124732150835,55.21664128154501,4.102581186949038,3.7838339137772268,0.3187472731718115,3.301594478463055,0.6383102307430234,-0.028869909798027615,0.018237564603001077,0.07534840911014795,3.818949593181742e-05,0.010068455603310822,0.01681535471523099,0.011166212123760344,1
2023-10-02,171.27980431771329,172.2605607515448,171.10226224349594,171.96432752935098,10186360,172.5488442012745,168.52658865268734,167.60485130325594,0.09418605001582404,61.88077831677318,3.957512963439825,3.8185697237097465,0.13894323973007872,3.1567437124819144,1.8747962857633715,0.006591158103278705,0.004014561018220508,0.046870646168440055,-0.028869909798027615,3.818949593181742e-05,0.010068455603310822,0.020850662104487716,1
2023-10-03,172.09398002458457,173.17099350212243,171.17593115758612,172.56518805143693,7653592,173.23266603741772,168.80815447204782,168.05579100763603,0.09429011395339633,64.95414053555547,3.8466875540370324,3.824193289775204,0.022494264261828434,3.1906134094927125,1.3493941542553634,0.003494099798014183,-0.009138991242668593,0.035480350401358995,0.006591158103278705,-0.028869909798027615,3.818949593181742e-05,0.01681535471523099,1
2023-10-04,172.44544457929752,174.17155076920974,172.46393145326437,173.52730635319548,7926026,173.5541774222776,169.19956179967028,168.55320149359596,0.09653433165341399,66.89632295925395,3.7927718122915337,3.81790899427847,-0.025137181986936152,3.198051999084961,1.370626352745496,0.0055753904517044095,-0.013546616333657169,0.04972273687773754,0.003494099798014183,0.006591158103278705,-0.028869909798027615,0.010068455603310822,0
2023-10-05,173.22723274396358,170.7740031487117,169.17641636827875,169.7006722309254,4769834,172.917586944922,169.31601879448326,168.65751701517138,0.09641496877948973,55.90640222470271,3.4020491010301726,3.7347370156288107,-0.3326879145986381,3.3253043874243957,0.8458078821859621,-0.02205205741211358,-0.03533678298664278,0.014621959220689096,0.0055753904517044095,0.003494099798014183,0.006591158103278705,3.818949593181742e-05,0
2023-10-06,170.44957895864542,167.85635728431657,164.87236285000128,166.3225492843439,2698824,171.54790889449473,169.1257488433096,168.4452472214598,0.09601980004684717,48.99595571467249,2.7876776352031527,3.545325139543679,-0.7576475043405262,3.525761001086248,0.4809922553147207,-0.019906361608188594,-0.026432924152584913,-0.02346002098595601,-0.02205205741211358,0.0055753904517044095,0.003494099798014183,-0.028869909798027615,1
2023-10-09,165.9735237996524,170.32427035870688,168.06735336584364,169.27276350588016,11771206,170.59873031492702,168.97188475888535,168.52047597458892,0.09582662143893912,60.00369189611926,2.5099087877950694,3.3382418691939573,-0.8283330813988878,3.4626206703122233,1.9445205341640381,0.017737908865818275,-0.015651874212175843,-0.018730855355212794,-0.019906361608188594,-0.02205205741211358,0.0055753904517044095,0.006591158103278705,0
2023-10-10,168.746122385246,169.52667084009155,168.41281698712123,169.24972937914723,5259576,170.37179090489715,169.03400408233523,168.58677173863967,0.09386979830455065,58.61383709081539,2.261843193102976,3.1229621339757614,-0.8611189408727853,3.3206093028209693,0.905322127617231,-0.00013607698164708193,-0.019212789727331647,0.0077674480082776665,0.017737908865818275,-0.019906361608188594,-0.02205205741211358,0.003494099798014183,1
2023-10-11,169.587569915722,173.45750700680924,169.58886048560416,171.47937447684106,3994704,170.30251189739573,169.31146936260697,168.8497356239307,0.09095331116141972,59.205018496726595,2.219577242740286,2.9422851557286664,-0.7227079129883807,3.4777563397369096,0.6889363965421971,0.013173699632328839,-0.011801784510998448,0.03517464114290347,-0.00013607698164708193,0.017737908865818275,-0.019906361608188594,0.0055753904517044095,1
2023-10-12,171.06981135381582,173.68248639355738,171.51864766981225,171.7299227513734,6367520,170.18318828310095,169.64527728099674,169.11157081733458,0.08682439091323894,56.91678378867899,2.1811553235556858,2.7900591892940705,-0.6089038657383847,3.372343639426863,1.1186299713152026,0.0014610986032386197,0.011957822522274064,0.042556873111284865,0.013173699632328839,-0.00013607698164708193,0.017737908865818275,-0.02205205741211358,1
2023-10-13,171.24045975828713,173.61066127226377,171.18429556668778,171.9535304872699,8596350,169.9583631593973,170.00332612634833,169.3699307873287,0.08490222180395623,51.33809629163121,2.144033863541779,2.6608541241436123,-0.5168202606018335,3.178144871717978,1.464784144660527,0.0013020895387008125,0.03385578941132805,0.04572656915594142,0.0014610986032386197,0.013173699632328839,-0.00013607698164708193,-0.019906361608188594,1
2023-10-16,171.20883193875022,177.03660955135217,174.6694310369537,174.95385270623362,5340232,170.70881751301275,170.41592946146582,169.8775600526837,0.08623682816710992,51.56837010261987,2.3298586076243453,2.5946550208397587,-0.2647964132154135,3.2162775434454756,0.9077224000891773,0.01744844790602218,0.03356174426818592,0.05210603539213565,0.0013020895387008125,0.0014610986032386197,0.013173699632328839,0.017737908865818275,0
2023-10-17,174.70039189546353,174.7580358263925,171.90823370947004,173.5450762426056,8988262,171.7406070784787,170.72965193486434,170.21097061540388,0.07671995286786212,45.28189105421673,2.336515670902486,2.5430271508523044,-0.20651147994981844,3.2327054558147137,1.4952066615470472,-0.008052274596053066,0.02537875173694415,0.03946031443828102,0.01744844790602218,0.0013020895387008125,0.0014610986032386197,-0.00013607698164708193,1
2023-10-18,173.50201188722002,175.9334921054811,172.40059147984596,173.9177072927576,8311909,172.40417047660407,171.24343817627215,170.5479466769815,0.06742715010400363,46.0691931971768,2.3448299134157082,2.5033877033649854,-0.15855778994927716,3.324311447066015,1.3325151656218095,0.0021471715488550203,0.014219394159534104,0.06614130064186652,-0.008052274596053066,0.01744844790602218,0.0013020895387008125,0.013173699632328839,0
2023-10-19,174.04454116056735,172.82092848731554,171.7036949716187,172.5049588398592,3504111,172.86920325670576,171.64239118749444,170.72585687360672,0.05978051272239507,53.82869677129486,2.2119243303852443,2.445095028769037,-0.2331706983837929,3.009469836672758,0.5717438830400486,-0.008123085767916094,0.0045131103308528875,0.05104593401666535,0.0021471715488550203,-0.008052274596053066,0.01744844790602218,0.0014610986032386197,0
2023-10-20,172.99727397341013,172.01324878600676,169.71041429892642,171.15363168519633,4116376,172.8226685721851,171.89134155695177,170.7647454928421,0.055479128152483,48.15672108219975,1.9747907321360572,2.3510341694424413,-0.3762434373063841,3.107490482297347,0.6744525615854033,-0.0078335554163248,-0.004651831223277947,0.031507828986833575,-0.008123085767916094,0.0021471715488550203,-0.008052274596053066,0.0013020895387008125,0
